개방자치단체코드,관리번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4850000,202648500000200008,전라남도,담양군,전라남도 담양군청,15-6-9-14,2016-09-21,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,700,14,3.4,22,시·군나무,종교용지,,단체,전라남도 담양군 용면 월계길 37-17,전라남도 담양군 용면 월계리 산81-3,35.39704522,126.9899125,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200082,전라남도,담양군,전라남도 담양군청,15-6-5-22,2017-11-21,,노목,버드나무과,salix chaenomeloides kimura,버드나무,1,300,25,3,,마을나무,하천,,단체,,전라남도 담양군 창평면 용수리 720-1,35.13359,127.15466,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200071,전라남도,담양군,전라남도 담양군청,15-6-6-10,1995-08-02,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,375,22,2.7,11,시·군나무,도로,,단체,,전라남도 담양군 대덕면 입석리 산12-1,35.209929,127.059975,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200022,전라남도,담양군,전라남도 담양군청,15-6-8-18,1986-06-07,,노목,느릅나무과,Zelkova serrata makino,느티나무,8,129,20,3.8,26,마을나무,임야,,단체,,전라남도 담양군 금성면 석현리 96-35,35.34545413,127.0266004,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200018,전라남도,담양군,전라남도 담양군청,15-6-8-14,2002-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,153,27,5.9,20,마을나무,잡종지,,단체,,전라남도 담양군 금성면 봉서리 산27-1,35.344908,127.0467744,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200019,전라남도,담양군,전라남도 담양군청,15-6-8-15,2002-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,3,113,25,2.5,13,마을나무,답,,공공,,전라남도 담양군 금성면 대곡리 648-1,35.334408,127.027429,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200020,전라남도,담양군,전라남도 담양군청,15-6-8-16,2008-07-29,,희귀목,소나무과,pinus densiflora siebold,소나무,1,207,20,1.3,8,면나무,도로,,개인,,전라남도 담양군 금성면 봉황리 349-5,35.314221,127.045945,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200068,전라남도,담양군,전라남도 담양군청,15-6-6-13,2002-12-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,113,20,2.9,20,마을나무,임야,,단체,,전라남도 담양군 대덕면 용대리 228,35.218556,127.0878314,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200069,전라남도,담양군,전라남도 담양군청,15-6-6-12,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,4,320,20,4,28,시·군나무,임야,,단체,,전라남도 담양군 대덕면 갈전리 757,35.19201737,127.103631,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200070,전라남도,담양군,전라남도 담양군청,15-6-6-11,1995-08-02,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,405,20,3.4,17,시·군나무,도로,,단체,전라남도 담양군 대덕면 하갈길 15-3,전라남도 담양군 대덕면 갈전리 456-2,35.19251232,127.0996493,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200023,전라남도,담양군,전라남도 담양군청,15-6-8-19,2017-11-21,,노목,느릅나무과,celtis sinensis pers,팽나무,2,300,12,3,,마을나무,답,,단체,,전라남도 담양군 금성면 대성리 690-8,35.214411,127.1709,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200021,전라남도,담양군,전라남도 담양군청,15-6-8-17,2011-11-23,,노목,버드나무과,"salix chaenomeloides kimura, celtis sinensis pers, Quercus acutissima CARRUTH.","왕버들 46,팽나무 6,상수리 4,소나무 1",51,305,18,4.9,20,시·군나무,구거,,공공,,전라남도 담양군 금성면 대성리 980-9,35.361061,127.016086,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200063,전라남도,담양군,전라남도 담양군청,15-6-6-19,2009-05-22,,거목,느릅나무과,Zelkova serrata makino,느티나무,5,306,25,3.1,22,시·군나무,답,,단체,,전라남도 담양군 대덕면 갈전리 산121,35.200344,127.091978,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200064,전라남도,담양군,전라남도 담양군청,15-6-6-17,2006-09-13,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,509,30,6,22,시·군나무,하천,,공공,,전라남도 담양군 대덕면 운산리 761,35.205805,127.077532,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200065,전라남도,담양군,전라남도 담양군청,15-6-6-16,2004-08-26,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,357,25,5,25,시·군나무,임야,,단체,,전라남도 담양군 대덕면 갈전리 357,35.19252007,127.0974719,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200066,전라남도,담양군,전라남도 담양군청,15-6-6-15,2002-12-02,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,196,25,2.5,18,마을나무,도로,,단체,,전라남도 담양군 대덕면 운암리 784,35.2410944,127.0461971,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200067,전라남도,담양군,전라남도 담양군청,15-6-6-14,2002-12-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,10,193,28,2.9,15,마을나무,대,,단체,전라남도 담양군 대덕면 하운길 45,전라남도 담양군 대덕면 운암리 733-1,35.2415572,127.045738,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200135,전라남도,담양군,전라남도 담양군청,15-6-12-6,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,171,22,6.7,18,마을나무,도로,,단체,,전라남도 담양군 대전면 행성리 360-2,35.289706,126.9083951,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200136,전라남도,담양군,전라남도 담양군청,15-6-12-5,1982-12-03,,희귀목,느릅나무과,"Zelkova serrata makino, celtis sinensis pers","느티1,팽1",3,151,19,5.4,12,마을나무,전,,단체,,전라남도 담양군 대전면 행성리 259,35.290549,126.9055958,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200137,전라남도,담양군,전라남도 담양군청,15-6-12-4,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,271,20,3.7,18,면나무,임야,,단체,,전라남도 담양군 대전면 대치리 953-1,35.274717,126.8854015,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200140,전라남도,담양군,전라남도 담양군청,15-6-12-18,2006-09-13,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,330,35,3.5,18,시·군나무,답,,단체,,전라남도 담양군 대전면 병풍리 406,35.28891839,126.896605,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200138,전라남도,담양군,전라남도 담양군청,15-6-12-3,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,351,20,5,21,시·군나무,대,,단체,,전라남도 담양군 대전면 대치리 1288,35.27626063,126.884558,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200139,전라남도,담양군,전라남도 담양군청,15-6-12-2,1982-12-03,2025-12-08,거목,느릅나무과,Zelkova serrata makino,느티나무,1,301,20,4.5,20,시·군나무,도로,,단체,,전라남도 담양군 대전면 평장리 242-2,35.289366,126.8785714,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200057,전라남도,담양군,전라남도 담양군청,15-6-6-3,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,482,20,4.3,20,시·군나무,도로,,단체,,전라남도 담양군 대덕면 장산리 603,35.26021168,127.020987,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200072,전라남도,담양군,전라남도 담양군청,15-6-6-1,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,251,18,4.3,20,면나무,대,,단체,전라남도 담양군 대덕면 사창길 19,전라남도 담양군 대덕면 매산리 179-1,35.2528862,127.035098,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200073,전라남도,담양군,전라남도 담양군청,15-6-5-9,2002-12-02,,거목,"느릅나무과, 버드나무과, 느릅나무과","Zelkova serrata makino, salix chaenomeloides kimura, Zelkova serrata makino","느티5,버드6,팽1",12,400,18,4,12,시·군나무,잡종지,,단체,,전라남도 담양군 창평면 일산리 58,35.23551189,126.9916536,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200074,전라남도,담양군,전라남도 담양군청,15-6-5-8,1995-08-02,,거목,콩과,sophora japonica L,회화나무,1,235,14,3.4,12,면나무,임야,,단체,,전라남도 담양군 창평면 오강리 208-2,35.22161566,127.010214,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200083,전라남도,담양군,전라남도 담양군청,15-6-5-21,2016-09-21,,노목,장미과,orunus mume siebold,매화나무,1,150,4,1.5,10,마을나무,대,,단체,전라남도 담양군 창평면 화양길 79-14,전라남도 담양군 창평면 장화리 산48,35.2528252,126.9980309,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200085,전라남도,담양군,전라남도 담양군청,15-6-5-2,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,371,25,5.5,18,시·군나무,대,,단체,전라남도 담양군 창평면 돌담길 9,전라남도 담양군 창평면 창평리 82-2,35.23891373,127.0191338,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200084,전라남도,담양군,전라남도 담양군청,15-6-5-20,2015-04-06,,노목,소나무과,pinus densiflora siebold,소나무,2,150,14,2,8,마을나무,답,,단체,,전라남도 담양군 창평면 광덕리 600-1,35.269738,126.9884712,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200058,전라남도,담양군,전라남도 담양군,15-6-6-23,2020-08-03,,노목+희귀목,차나무과,Camellia japonica L.,동백나무,1,195,7,0.5,,시·군나무,대,,개인,전라남도 담양군 대덕면 대소산길 38-5,전라남도 담양군 대덕면 장산리 341,35.25547,127.01676,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200059,전라남도,담양군,전라남도 담양군청,15-6-6-22,2017-11-21,,거목,느릅나무과,Zelkova serrata makino,느티나무,3,100,30,1.8,,시·군나무,도로,,단체,,전라남도 담양군 대덕면 성곡리 318-1,35.15455,127.33435,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200075,전라남도,담양군,전라남도 담양군청,15-6-5-6,1982-12-03,,노목,"느릅나무과, 버드나무과","Zelkova serrata makino, salix chaenomeloides kimura",느티 1 버드3,4,181,25,4.9,15,마을나무,도로,,단체,,전라남도 담양군 창평면 유곡리 33-2,35.243927,126.9964856,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200076,전라남도,담양군,전라남도 담양군청,15-6-5-5,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,7,201,13,4.3,13,면나무,대,,단체,전라남도 담양군 창평면 돌담길 8,전라남도 담양군 창평면 창평리 475-1,35.2387985,127.0182811,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200077,전라남도,담양군,전라남도 담양군청,15-6-5-4,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,281,10,3.4,20,면나무,잡종지,,단체,,전라남도 담양군 창평면 외동리 487,35.205703,127.0354723,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200024,전라남도,담양군,전라남도 담양군청,15-6-8-2,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,3,371,20,6,20,시·군나무,대,,단체,전라남도 담양군 금성면 원율길 24-15,전라남도 담양군 금성면 원율리 237-2,35.35423604,127.030121,2026-05-22,,2026-05-22 22:59:10,2026-05-21 18:11:04
4850000,202648500000200050,전라남도,담양군,전라남도 담양군청,15-6-7-1,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,398,30,7,20,시·군나무,도로,,단체,,전라남도 담양군 무정면 동산리 1170,35.287365,127.022475,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200051,전라남도,담양군,전라남도 담양군청,15-6-6-9,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,325,18,5.5,12,시·군나무,도로,,단체,,전라남도 담양군 대덕면 문학리 212-5,35.249661,127.0619873,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200052,전라남도,담양군,전라남도 담양군청,15-6-6-8,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,425,25,6,15,시·군나무,대,,단체,,전라남도 담양군 대덕면 문학리 426,35.25072983,127.056272,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200053,전라남도,담양군,전라남도 담양군청,15-6-6-7,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,320,12,2.9,10,시·군나무,도로,,단체,,전라남도 담양군 대덕면 운암리 1047,35.24168194,127.0457195,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200054,전라남도,담양군,전라남도 담양군청,15-6-6-6,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,475,22,3.3,26,시·군나무,임야,,단체,,전라남도 담양군 대덕면 금산리 698-9,35.267372,127.031665,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200055,전라남도,담양군,전라남도 담양군청,15-6-6-5,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,475,22,4.1,8,시·군나무,대,,단체,,전라남도 담양군 대덕면 금산리 783,35.268456,127.033759,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200056,전라남도,담양군,전라남도 담양군청,15-6-6-4,1995-08-02,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,372,20,3,11,시·군나무,도로,,단체,,전라남도 담양군 대덕면 금산리 1125,35.26613659,127.0380406,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200155,전라남도,담양군,전라남도 담양군청,15-6-1-13,2011-06-09,,희귀목,"부처꽃과, 참나무과","LangrestroemiaindicaL , Quercus acutissima carruth",배롱2 상수리 1,3,104,17,2,8,마을나무,임야,,공공,,전라남도 담양군 담양읍 만성리 산42-1,35.325545,126.9822679,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200156,전라남도,담양군,전라남도 담양군청,15-6-11-4,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,551,16,6.4,22,마을나무,대,,단체,,전라남도 담양군 수북면 두정리 64,35.3221004,126.9338059,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200130,전라남도,담양군,전라남도 담양군청,15-6-2-10,2007-08-14,,거목,버드나무과,salix chaenomeloides kimura,버드나무,1,208,20,3.9,14,면나무,도로,,단체,,전라남도 담양군 봉산면 와우리 477-2,35.25350486,126.9311985,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200131,전라남도,담양군,전라남도 담양군청,15-6-2-1,1982-12-03,,거목,느릅나무과,"Zelkova serrata makino, celtis sinensis pers",느티나무2.팽나무1,3,301,20,3.8,20,면나무,잡종지,,단체,,전라남도 담양군 봉산면 제월리 911,35.281417,126.9594959,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200150,전라남도,담양군,전라남도 담양군청,15-6-11-10,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,201,15,4,30,마을나무,구거,,단체,,전라남도 담양군 수북면 나산리 153-1,35.29257291,126.9331298,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200154,전라남도,담양군,전라남도 담양군청,15-6-11-3,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,301,18,5.8,26,마을나무,잡종지,,단체,,전라남도 담양군 수북면 궁산리 468,35.31421189,126.9203648,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200151,전라남도,담양군,전라남도 담양군청,15-6-1-17,2017-11-21,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,500,35,7,,마을나무,임야,,개인,,전라남도 담양군 담양읍 삼만리 산52-2,35.20595,127.03483,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200152,전라남도,담양군,전라남도 담양군청,15-6-11-11,1912-12-04,,거목,느릅나무과,celtis sinensis pers,팽나무,1,253,20,5.1,22,마을나무,전,,단체,,전라남도 담양군 수북면 풍수리 694,35.3012151,126.9426082,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200153,전라남도,담양군,전라남도 담양군청,15-6-11-2,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,551,21,7,30,시·군나무,잡종지,,공공,,전라남도 담양군 수북면 대방리 970,35.3094237,126.9228098,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200141,전라남도,담양군,전라남도 담양군청,15-6-12-17,2006-09-13,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,320,45,3.7,11,시·군나무,도로,,단체,,전라남도 담양군 대전면 병풍리 257,35.28519336,126.8922085,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200128,전라남도,담양군,전라남도 담양군청,15-6-2-2,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,261,16,6.5,25,면나무,대,,단체,,전라남도 담양군 봉산면 제월리 597-1,35.27741831,126.956761,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200129,전라남도,담양군,전라남도 담양군청,15-6-2-11,2010-07-07,,거목,소나무과,pinus densiflora siebold,소나무,1,215,20,1,15,면나무,잡종지,,단체,,전라남도 담양군 봉산면 삼지리 402,35.26801555,126.939184,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200146,전라남도,담양군,전라남도 담양군청,15-6-12-12,1996-04-03,,노목,콩과,sophora japonica L,회화나무,1,364,20,4.8,22,시·군나무,도로,,단체,,전라남도 담양군 대전면 대치리 1224-6,35.27661114,126.887059,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200149,전라남도,담양군,전라남도 담양군청,15-6-11-1,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,451,25,7.8,20,시·군나무,대,,공공,,전라남도 담양군 수북면 대방리 955-1,35.31170851,126.9161977,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200147,전라남도,담양군,전라남도 담양군청,15-6-12-11,1998-05-13,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,402,13,4.7,11,시·군나무,대,,단체,,전라남도 담양군 대전면 대치리 975-1,35.27702428,126.8878899,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200148,전라남도,담양군,전라남도 담양군청,15-6-12-1,1982-12-03,,노목,콩과,sophora japonica L,회화나무,1,651,18,4.2,28,시·군나무,도로,,단체,,전라남도 담양군 대전면 대치리 671-4,35.279972,126.886742,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200143,전라남도,담양군,전라남도 담양군청,15-6-12-15,2005-10-24,,노목,소나무과,pinus densiflora siebold,소나무,11,150,12,1.6,12,마을나무,대,,단체,,전라남도 담양군 대전면 월본리 821-11,35.271942,126.899322,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200145,전라남도,담양군,전라남도 담양군청,15-6-12-13,2002-12-03,,노목,"소나과무과, 버드나무과",pinus densiflora siebold,"소25,버드2",27,500,18,1.7,8,시·군나무,도로,,단체,전라남도 담양군 대전면 갈전길 48-4,전라남도 담양군 대전면 월본리 856-3,35.27222623,126.903182,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200144,전라남도,담양군,전라남도 담양군청,15-6-12-14,2004-08-26,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,350,11,4.7,28,시·군나무,도로,,단체,,전라남도 담양군 대전면 병풍리 295-5,35.287806,126.895271,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200132,전라남도,담양군,전라남도 담양군청,15-6-12-9,1995-08-23,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,305,19,6.1,30,시·군나무,도로,,단체,,전라남도 담양군 대전면 응용리 246-8,35.249106,126.880848,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200134,전라남도,담양군,전라남도 담양군청,15-6-12-7,1982-12-03,2026-03-04,노목,버드나무과,salix chaenomeloides kimura,왕버들,1,171,17,4.5,20,마을나무,구거,,단체,,전라남도 담양군 대전면 갑향리 958-27,35.272657,126.9171898,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200133,전라남도,담양군,전라남도 담양군청,15-6-12-8,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,168,18,5.8,25,마을나무,잡종지,,단체,,전라남도 담양군 대전면 태목리 348-11,35.262851,126.893133,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200142,전라남도,담양군,전라남도 담양군청,15-6-12-16,2005-10-24,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,150,9.5,2.8,11,마을나무,도로,,단체,,전라남도 담양군 대전면 월본리 856-8,35.27319443,126.9009634,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200100,전라남도,담양군,전라남도 담양군청,15-6-4-5,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,333,24,3.8,22,시·군나무,구거,,단체,전라남도 담양군 가사문학면 백아로 2609-15,전라남도 담양군 가사문학면 구산리 554,35.13116561,127.0858263,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200101,전라남도,담양군,전라남도 담양군청,15-6-4-3,1982-12-03,,거목,은행나무과,ginkgo biloba L,은행나무,1,353,20,4.8,25,시·군나무,도로,,단체,,전라남도 담양군 가사문학면 지곡리 354,35.18721083,127.0071839,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200096,전라남도,담양군,전라남도 담양군청,15-6-4-9,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,333,18,4,18,시·군나무,도로,,단체,,전라남도 담양군 가사문학면 무동리 333-2,35.13760468,127.043966,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200097,전라남도,담양군,전라남도 담양군청,15-6-4-8,1982-12-03,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,372,20,3.4,19,시·군나무,임야,,단체,,전라남도 담양군 가사문학면 구산리 194-3,35.130844,127.080066,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200098,전라남도,담양군,전라남도 담양군청,15-6-4-7,1991-01-07,,노목,버드나무과,salix chaenomeloides kimura,왕버들,1,174,18,4.2,24,마을나무,하천,,단체,,전라남도 담양군 가사문학면 정곡리 600,35.16478067,127.0351552,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200099,전라남도,담양군,전라남도 담양군청,15-6-4-6,1982-12-03,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,351,21,5.6,20,시·군나무,잡종지,,단체,,전라남도 담양군 가사문학면 가암리 505,35.166027,127.058295,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200090,전라남도,담양군,전라남도 담양군청,15-6-5-14,2012-04-12,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,253,12,4.3,20,면나무,도로,,단체,,전라남도 담양군 창평면 해곡리 199-2,35.24535266,126.975557,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200091,전라남도,담양군,전라남도 담양군청,15-6-5-13,2012-04-12,,노목,느릅나무과,Zelkova serrata makino,느티나무,2,250,18,3.8,17,면나무,잡종지,,단체,전라남도 담양군 창평면 유해곡길 265,전라남도 담양군 창평면 해곡리 592-2,35.243333,126.9714735,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200092,전라남도,담양군,전라남도 담양군청,15-6-5-12,2011-11-23,,노목,장미과,orunus mume siebold,매화나무,1,250,5,0.4,7,면나무,대,,단체,전라남도 담양군 창평면 얼그실길10-10,전라남도 담양군 창평면 해곡리 230,35.24665042,126.9780648,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200093,전라남도,담양군,전라남도 담양군청,15-6-5-11,2011-09-29,,노목,느릅나무과,Zelkova serrata makino,느티나무,3,500,16,4.3,8,시·군나무,잡종지,,단체,전라남도 담양군 창평면 광덕길322-2,전라남도 담양군 창평면 광덕리 39,35.27801489,127.0130273,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200094,전라남도,담양군,전라남도 담양군청,15-6-5-10,2005-10-24,,노목,느릅나무과,Zelkova serrata makino,느티나무,1,410,13,4.5,20,시·군나무,잡종지,,단체,,전라남도 담양군 창평면 유곡리 640-10,35.246873,126.987582,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200095,전라남도,담양군,전라남도 담양군청,15-6-5-1,1994-05-09,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,427,27,7.3,13,시·군나무,임야,,단체,,전라남도 담양군 창평면 장화리 산19,35.2487158,127.002655,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:05
4850000,202648500000200171,전라남도,담양군,전라남도 담양군청,15-6-10-2,1991-01-07,,거목,느릅나무과,Zelkova serrata makino,느티나무,1,174,18,3,15,마을나무,대,,단체,,전라남도 담양군 월산면 월계리 323,35.349395,126.974393,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200172,전라남도,담양군,전라남도 담양군청,15-6-10-19,2008-07-03,,거목,느릅나무과,"Zelkova serrata makino, celtis sinensis pers","느티3,팽2",5,457,25,3.4,10,시·군나무,도로,,단체,,전라남도 담양군 월산면 중월리 466-2,35.342572,126.937537,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
4850000,202648500000200173,전라남도,담양군,전라남도 담양군청,15-6-10-18,2004-08-26,,거목,느릅나무과,Zelkova serrata makino,느티나무,2,308,19,2,20,시·군나무,임야,,단체,,전라남도 담양군 월산면 용흥리 574,35.34089266,126.889044,2026-05-22,,2026-05-22 22:59:11,2026-05-21 18:11:06
